"0020320445 - קורסים למדריכים","1389","1864","1864","475","134.200078125","0","100"," "," "," "," "," "," "
"0020320449 - קרנות לסיוע לספורטאים","183","593","593","410","324","0","100"," "," "," "," "," "," "
"0020320451 - הכשרת ספורטאים צעירים","1061","800","800","-261","75.4000390625","0","100"," "," "," "," "," "," "
"0020320452 - מרכזי מחקר טיפוח ומתן","7971","12132","12131","4160","152.200078125","-1","100"," "," "," "," "," "," "
"0020320453 - סיוע בהעסקת מאמנים","901","875","840","-61","93.200078125","-35","96"," "," "," "," "," "," "
"0020320455 - פרסי שר החינוך","283","391","377","94","133.200078125","-14","96.400078125"," "," "," "," "," "," "
"00203204 - הכשרת מדריכים ומאמנים","11788","16655","16605","4817","140.900078125","-50","99.700078125"," "," "," "," "," "," "
"0020320545 - פעולות ספורט עממיות","84","182","125","41","148.800078125","-57","68.7000390625"," "," "," "," "," "," "
"0020320546 - הכנסות מפעולות ספורט","","-70","-67","-67","","3","95.700078125"," "," "," "," "," "," "
"0020320547 - פעולות ספורט ברשויות","34408","38795","36906","2498","107.300078125","-1889","95.100078125"," "," "," "," "," "," "
"0020320549 - עידוד פעולות ספורטיביות","5756","17733","9591","3835","166.60015625","-8142","54.1000390625"," "," "," "," "," "," "
"0020320551 - מתקנים אתרי ספורט","2753","2753","2487","-266","90.300078125","-266","90.300078125"," "," "," "," "," "," "
"0020320553 - ארועי ספורט בינ""ל","2418","5179","5101","2683","211","-78","98.5"," "," "," "," "," "," "
"0020320561 - רכישות לפעולות ספורט","284","314","235","-49","82.700078125","-79","74.8000390625"," "," "," "," "," "," "
"0020320563 - כינוסי ספורט בינלאומיים","1042","1542","1542","500","148","0","100"," "," "," "," "," "," "
"0020320565 - הכנות למשחקים אולימפיים","879","4139","4116","3237","468.3003125","-23","99.400078125"," "," "," "," "," "," "
"0020320570 - השתתפות במשרד המשטרה","15999","18999","17262","1263","107.900078125","-1737","90.900078125"," "," "," "," "," "," "
"0020320571 - יוזמות לפעולות ספורט","51","6642","629","578","1233.300625","-6013","9.5"," "," "," "," "," "," "
"0020320574 - רזרבה","3000","0","","-3000","0","0",""," "," "," "," "," "," "
"0020320577 - רזרבה לפעולות ספורט","12430","826","","-12430","0","-826","0"," "," "," "," "," "," "
"00203205 - מפעלי ספורט ואירועים","79104","97034","77927","-1177","98.5","-19107","80.3000390625"," "," "," "," "," "," "
"002032 - רשות הספורט","98262","125874","106422","8160","108.300078125","-19452","84.5"," "," "," "," "," "," "
"0020330101 - שיא כח אדם - 5.371","18627","18867","18866","239","101.300078125","-1","100"," "," "," "," "," "," "
"0020330105 - 000021 שעות נוספות מזה:","2285","2285","3535","1250","154.700078125","1250","154.700078125"," "," "," "," "," "," "
"0020330106 - עבודה בלתי צמיתה חודשי","2570","2570","3517","947","136.800078125","947","136.800078125"," "," "," "," "," "," "
"0020330107 - פעולות משותפות עם","138","138","137","-1","99.300078125","-1","99.300078125"," "," "," "," "," "," "
"0020330108 - הכנסות מגורמי חוץ","","","-3369","-3369","","-3369",""," "," "," "," "," "," "
"0020330109 - אחזקת רכב","6009","6009","7182","1173","119.5","1173","119.5"," "," "," "," "," "," "
"00203301 - כח אדם","29629","29869","29868","239","100.800078125","-1","100"," "," "," "," "," "," "
"0020330245 - הכנת תדריכים, תכניות","541","541","541","0","100","0","100"," "," "," "," "," "," "
"0020330249 - רכישת סרטים ועיבודם","4483","6591","6579","2096","146.800078125","-12","99.800078125"," "," "," "," "," "," "
"0020330251 - מיכון בטלוויזיה לימודית","890","1303","1289","399","144.800078125","-14","98.900078125"," "," "," "," "," "," "
"0020330253 - תצפיות, ניסויים ומעקב","141","162","104","-37","73.8000390625","-58","64.2000390625"," "," "," "," "," "," "
"0020330255 - הפקת תוכניות","5726","6787","6554","828","114.5","-233","96.600078125"," "," "," "," "," "," "
"0020330257 - סרטי וידאו,צליל אביזרים","2921","2929","2928","7","100.200078125","-1","100"," "," "," "," "," "," "
"0020330261 - שכר טרחה למומחי חוץ","1410","1410","1393","-17","98.800078125","-17","98.800078125"," "," "," "," "," "," "
